Local time in East Rockland Key (airport);T;P0;P;U;DD;Ff;ff10;WW;W'W';c;VV;Td
07.04.2022 0:53;27.0;759.8;760.0;94;Wind blowing from the south-southeast;5;;;;No clouds;16.0;26.0
06.04.2022 23:53;27.0;760.0;760.2;94;Wind blowing from the south-east;6;10;;;Scattered clouds (40-50%) 1800 m;16.0;26.0
06.04.2022 22:53;27.0;760.3;760.5;89;Wind blowing from the south-east;5;;;;No clouds;16.0;25.0
06.04.2022 21:53;27.0;760.5;760.7;89;Wind blowing from the east-southeast;6;;;;No clouds;16.0;25.0
06.04.2022 20:53;27.0;760.0;760.2;89;Wind blowing from the east-southeast;6;;;;Overcast (100%) 1500 m;16.0;25.0
06.04.2022 19:53;27.0;759.8;760.0;84;Wind blowing from the east-southeast;5;;;;Overcast (100%) 1650 m;16.0;24.0
06.04.2022 18:53;28.0;759.3;759.5;79;Wind blowing from the east-southeast;4;;;;Few clouds (10-30%) 1440 m;16.0;24.0
06.04.2022 17:53;28.0;759.0;759.2;79;Wind blowing from the east-southeast;4;;;;No clouds;16.0;24.0
06.04.2022 16:53;29.0;759.0;759.2;70;Wind blowing from the east-southeast;4;;;;No clouds;16.0;23.0
06.04.2022 15:53;29.0;759.0;759.2;74;Wind blowing from the east-southeast;4;;;;No clouds;16.0;24.0
06.04.2022 14:53;29.0;759.3;759.5;74;Wind blowing from the south-east;4;8;;;No clouds;16.0;24.0
06.04.2022 13:53;29.0;759.3;759.5;74;Wind blowing from the south-southeast;6;;;;No clouds;16.0;24.0
06.04.2022 12:53;29.0;759.5;759.7;79;Wind blowing from the south-southeast;7;;;;No clouds;16.0;25.0
06.04.2022 11:53;28.0;760.0;760.2;84;Wind blowing from the south-southeast;7;;;;No clouds;16.0;25.0
06.04.2022 10:53;28.0;760.3;760.5;84;Wind blowing from the south-southeast;6;;;;No clouds;16.0;25.0
06.04.2022 9:53;28.0;760.3;760.5;84;Wind blowing from the south-southeast;6;;;;No clouds;16.0;25.0
06.04.2022 8:53;27.0;760.3;760.5;84;Wind blowing from the south;6;;;;Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1800 m;16.0;24.0
06.04.2022 7:53;27.0;759.8;760.0;84;Wind blowing from the south-southeast;6;;;;Few clouds (10-30%) 330 m;16.0;24.0
06.04.2022 7:00;26.0;759.3;759.5;94;Wind blowing from the south;6;;;;Few clouds (10-30%) 750 m;16.0;25.0
06.04.2022 6:53;26.0;759.3;759.5;89;Wind blowing from the south;5;;;;No clouds;16.0;24.0
06.04.2022 5:53;26.0;758.8;759.0;94;Wind blowing from the south;5;;;;Few clouds (10-30%) 900 m;16.0;25.0
06.04.2022 4:53;26.0;758.5;758.7;94;Wind blowing from the south;5;;;;No clouds;16.0;25.0
06.04.2022 3:53;26.0;758.2;758.4;94;Wind blowing from the south-southeast;5;;;;No clouds;16.0;25.0
06.04.2022 2:53;26.0;758.5;758.7;94;Wind blowing from the south-east;4;;;;No clouds;16.0;25.0
06.04.2022 2:43;26.0;758.8;759.0;94;Wind blowing from the south-east;5;;;;Scattered clouds (40-50%) 720 m;16.0;25.0
06.04.2022 1:53;27.0;759.0;759.2;89;Wind blowing from the south-east;6;;;;Overcast (100%) 870 m;16.0;25.0
06.04.2022 0:53;27.0;759.8;760.0;89;Wind blowing from the south-east;5;;;;Overcast (100%) 600 m;16.0;25.0
06.04.2022 0:37;27.0;759.8;760.0;89;Wind blowing from the south-east;6;;;;Broken clouds (60-90%) 600 m;16.0;25.0
05.04.2022 23:53;27.0;760.0;760.2;89;Wind blowing from the south-east;6;;;;Few clouds (10-30%) 1290 m;16.0;25.0
05.04.2022 22:53;27.0;760.3;760.5;84;Wind blowing from the south-east;6;;;;Scattered clouds (40-50%) 1200 m;16.0;24.0
05.04.2022 21:53;27.0;760.3;760.5;84;Wind blowing from the south-east;5;;;;No clouds;16.0;24.0
05.04.2022 20:53;27.0;760.0;760.2;84;Wind blowing from the east-southeast;6;;;;No clouds;16.0;24.0
05.04.2022 19:53;27.0;759.3;759.5;84;Wind blowing from the east-southeast;5;;;;Scattered clouds (40-50%) 1650 m;16.0;24.0
05.04.2022 18:53;27.0;758.8;759.0;84;Wind blowing from the east-southeast;6;;;;Few clouds (10-30%) 1500 m;16.0;24.0
05.04.2022 17:53;27.0;758.5;758.7;84;Wind blowing from the east-southeast;7;;;;Few clouds (10-30%) 1650 m;16.0;24.0
05.04.2022 16:53;28.0;758.2;758.4;79;Wind blowing from the east-southeast;7;;;;No clouds;16.0;24.0
05.04.2022 15:53;28.0;758.2;758.4;79;Wind blowing from the east-southeast;7;;;;No clouds;16.0;24.0
05.04.2022 14:53;28.0;758.8;759.0;79;Wind blowing from the east-southeast;7;;;;No clouds;16.0;24.0
05.04.2022 13:53;28.0;759.3;759.5;74;Wind blowing from the south-east;7;;;;No clouds;16.0;23.0
05.04.2022 12:53;28.0;759.5;759.7;79;Wind blowing from the south-east;7;14;;;No clouds;16.0;24.0
05.04.2022 11:53;28.0;760.3;760.5;79;Wind blowing from the south-southeast;7;;;;No clouds;16.0;24.0
05.04.2022 10:53;28.0;760.8;761.0;79;Wind blowing from the south-southeast;7;;;;No clouds;16.0;24.0
05.04.2022 9:53;28.0;760.8;761.0;79;Wind blowing from the south-east;7;;;;Few clouds (10-30%) 540 m;16.0;24.0
05.04.2022 8:53;27.0;760.5;760.7;84;Wind blowing from the south-east;8;11;;;No clouds;16.0;24.0
05.04.2022 7:53;27.0;760.5;760.7;84;Wind blowing from the south-east;7;;;;No clouds;16.0;24.0
05.04.2022 6:53;26.0;760.0;760.2;84;Wind blowing from the south-east;6;;;;No clouds;16.0;23.0
05.04.2022 5:53;26.0;759.8;760.0;84;Wind blowing from the south-east;6;;;;No clouds;16.0;23.0
05.04.2022 4:53;26.0;759.5;759.7;84;Wind blowing from the south-east;7;;;;Few clouds (10-30%) 540 m;16.0;23.0
05.04.2022 4:48;26.0;759.5;759.7;84;Wind blowing from the south-east;6;;;;Scattered clouds (40-50%) 540 m;16.0;23.0
05.04.2022 4:29;27.0;759.5;759.7;84;Wind blowing from the south-east;5;;;;Broken clouds (60-90%) 540 m, broken clouds (60-90%) 660 m, broken clouds (60-90%) 870 m;16.0;24.0
05.04.2022 3:53;26.0;759.5;759.7;84;Wind blowing from the south-east;5;;;;No clouds;16.0;23.0
05.04.2022 2:53;26.0;759.8;760.0;89;Wind blowing from the south-east;6;;;;Few clouds (10-30%) 480 m;16.0;24.0
05.04.2022 1:53;27.0;760.3;760.5;84;Wind blowing from the south-east;5;;;;No clouds;16.0;24.0
05.04.2022 0:53;27.0;760.5;760.7;84;Wind blowing from the south-east;5;;;;No clouds;16.0;24.0
04.04.2022 23:53;27.0;760.5;760.7;84;Wind blowing from the east-southeast;5;;;;Few clouds (10-30%) 570 m;16.0;24.0
04.04.2022 22:53;27.0;760.5;760.7;84;Wind blowing from the east-southeast;5;;;;Scattered clouds (40-50%) 390 m;16.0;24.0
04.04.2022 21:53;27.0;760.5;760.7;79;Wind blowing from the east-southeast;5;;;;No clouds;16.0;23.0
04.04.2022 20:53;27.0;760.0;760.2;74;Wind blowing from the east;4;;;;No clouds;16.0;22.0
04.04.2022 19:53;27.0;759.8;760.0;79;Wind blowing from the east;4;;;;No clouds;16.0;23.0
04.04.2022 18:53;27.0;759.8;760.0;74;Wind blowing from the east-southeast;3;;;;No clouds;16.0;22.0
04.04.2022 17:53;28.0;759.5;759.7;74;Wind blowing from the east-southeast;4;;;;No clouds;16.0;23.0
04.04.2022 16:53;29.0;759.3;759.5;66;variable wind direction;2;;;;No clouds;16.0;22.0
04.04.2022 15:53;28.0;759.3;759.5;70;Wind blowing from the south;4;;;;No clouds;16.0;22.0
04.04.2022 14:53;28.0;759.8;760.0;70;Wind blowing from the south;3;;;;No clouds;16.0;22.0
04.04.2022 13:53;28.0;760.0;760.2;70;Wind blowing from the south;3;;;;No clouds;16.0;22.0
04.04.2022 12:53;28.0;760.3;760.5;79;Wind blowing from the south;3;;;;No clouds;16.0;24.0
04.04.2022 11:53;28.0;760.8;761.0;74;Wind blowing from the south;3;;;;No clouds;16.0;23.0
04.04.2022 10:53;27.0;761.0;761.2;74;Wind blowing from the south-east;2;;;;No clouds;16.0;22.0
04.04.2022 9:55;27.0;761.0;761.2;79;variable wind direction;3;;;;No clouds;16.0;23.0
04.04.2022 9:53;27.0;760.8;761.0;79;Wind blowing from the south;2;;;;No clouds;16.0;23.0
04.04.2022 8:53;27.0;760.5;760.7;74;Wind blowing from the south-west;2;;;;No clouds;16.0;22.0
04.04.2022 7:53;26.0;760.3;760.5;74;Wind blowing from the south-west;2;;;;No clouds;16.0;21.0
04.04.2022 7:16;26.0;759.8;760.0;79;Wind blowing from the south-west;3;;;;No clouds;16.0;22.0
04.04.2022 6:56;26.0;759.8;760.0;84;Wind blowing from the south;3;;;;No clouds;16.0;23.0
04.04.2022 6:53;26.0;759.8;760.0;84;Wind blowing from the south-southwest;3;;;;Scattered clouds (40-50%) 660 m;16.0;23.0
04.04.2022 5:53;26.0;759.3;759.5;84;Wind blowing from the south-east;3;;;;Scattered clouds (40-50%) 660 m;16.0;23.0
04.04.2022 4:53;26.0;758.8;759.0;84;Wind blowing from the south-southeast;4;;;;No clouds;16.0;23.0
04.04.2022 3:53;26.0;758.5;758.7;84;Wind blowing from the south-east;4;;;;No clouds;16.0;23.0
04.04.2022 2:53;26.0;758.5;758.7;84;Wind blowing from the south-east;5;8;;;No clouds;16.0;23.0
04.04.2022 1:53;26.0;758.8;759.0;84;Wind blowing from the east;4;;;;No clouds;16.0;23.0
04.04.2022 0:53;26.0;759.5;759.7;84;Wind blowing from the south-east;4;;;;No clouds;16.0;23.0
03.04.2022 23:53;26.0;760.0;760.2;84;Wind blowing from the south-east;5;;;;No clouds;16.0;23.0
03.04.2022 22:53;26.0;760.5;760.7;84;Wind blowing from the north;2;;;;No clouds;16.0;23.0
03.04.2022 21:53;26.0;759.0;759.2;79;Wind blowing from the east;3;;;;No clouds;16.0;22.0
03.04.2022 20:53;26.0;759.0;759.2;79;Wind blowing from the south;3;;;;No clouds;16.0;22.0
03.04.2022 19:53;26.0;759.0;759.2;79;Wind blowing from the west;3;;;;No clouds;16.0;22.0
03.04.2022 18:53;27.0;759.3;759.5;79;Wind blowing from the west-northwest;6;;;;No clouds;16.0;23.0
03.04.2022 17:53;27.0;759.3;759.5;84;Wind blowing from the north-west;3;;;;No clouds;16.0;24.0
03.04.2022 16:53;27.0;759.5;759.7;89;Wind blowing from the north-northwest;6;;;;Scattered clouds (40-50%) 780 m, scattered clouds (40-50%) 1800 m;16.0;25.0
03.04.2022 15:53;29.0;759.3;759.5;74;Wind blowing from the west-northwest;6;;;;Scattered clouds (40-50%) 780 m;16.0;24.0
03.04.2022 14:53;28.0;759.0;759.2;74;Wind blowing from the south-west;4;;;;Few clouds (10-30%) 1200 m;16.0;23.0
03.04.2022 13:53;28.0;759.5;759.7;70;variable wind direction;3;;;;Few clouds (10-30%) 960 m;16.0;22.0
03.04.2022 12:53;27.0;760.0;760.2;84;variable wind direction;3;;;;No clouds;16.0;24.0
03.04.2022 11:55;28.0;760.5;760.7;79;Wind blowing from the south;3;;;;No clouds;16.0;24.0
03.04.2022 11:53;28.0;760.5;760.7;79;Wind blowing from the south-southwest;4;;;;No clouds;16.0;24.0
03.04.2022 10:53;27.0;760.5;760.7;79;Wind blowing from the south;3;;;;No clouds;16.0;23.0
03.04.2022 9:53;27.0;760.5;760.7;79;Wind blowing from the south;3;;;;No clouds;16.0;23.0
03.04.2022 8:53;27.0;760.3;760.5;79;Wind blowing from the south-southeast;3;;;;No clouds;16.0;23.0
03.04.2022 7:53;26.0;760.3;760.5;84;Wind blowing from the south-east;3;;;;No clouds;16.0;23.0
03.04.2022 6:53;25.0;760.0;760.2;89;Wind blowing from the south-east;4;;;;No clouds;16.0;23.0
03.04.2022 5:53;24.0;758.8;759.0;89;Wind blowing from the east-southeast;7;;;;No clouds;16.0;22.0
03.04.2022 4:53;24.0;758.5;758.7;89;Wind blowing from the south-east;8;11;;;No clouds;16.0;22.0
03.04.2022 3:53;23.0;759.8;760.0;89;Wind blowing from the east;4;;;;No clouds;16.0;21.0
03.04.2022 2:53;23.0;761.0;761.2;89;Wind blowing from the north-east;5;10;;;Few clouds (10-30%) 2250 m;16.0;21.0
03.04.2022 2:17;22.0;761.5;761.7;94;Wind blowing from the north-east;7;12;;;Scattered clouds (40-50%) 390 m, scattered clouds (40-50%) 1650 m, overcast (100%) 2100 m;16.0;21.0
03.04.2022 1:53;22.0;761.8;762.0;100;Wind blowing from the north-northeast;7;12;;;Broken clouds (60-90%) 390 m, broken clouds (60-90%) 510 m, overcast (100%) 1800 m;16.0;22.0
03.04.2022 1:19;;;762.3;;Wind blowing from the north-northeast;9;14;Light rain;;Broken clouds (60-90%) 300 m, broken clouds (60-90%) 1200 m, overcast (100%) 1500 m;12.авг;
03.04.2022 1:05;22.0;762.1;762.3;100;Wind blowing from the north-northeast;10;15;In the vicinity thunderstorm, light rain;;Broken clouds (60-90%) 270 m, broken clouds (60-90%) 450 m, overcast (100%) 1500 m;11.фев;22.0
03.04.2022 0:53;22.0;762.1;762.3;100;Wind blowing from the north;8;16;Heavy thunderstorm, rain, mist;;Broken clouds (60-90%) 300 m, broken clouds (60-90%) 450 m, overcast (100%) 750 m;04.авг;22.0
03.04.2022 0:49;22.0;762.1;762.3;100;Wind blowing from the north;8;19;Heavy thunderstorm, rain, mist;;Scattered clouds (40-50%) 240 m, broken clouds (60-90%) 450 m, overcast (100%) 690 m;03.фев;22.0
03.04.2022 0:39;23.0;762.3;762.5;94;Wind blowing from the north;11;19;Heavy thunderstorm, rain, mist;;Scattered clouds (40-50%) 240 m, broken clouds (60-90%) 390 m, overcast (100%) 600 m;01.июн;22.0
03.04.2022 0:36;23.0;762.3;762.5;100;Wind blowing from the north;9;16;Heavy thunderstorm, rain, mist;;Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 450 m, overcast (100%) 600 m;02.авг;23.0
03.04.2022 0:23;25.0;761.8;762.0;89;Wind blowing from the north;2;;Light thunderstorm, rain;;Scattered clouds (40-50%) 510 m, broken clouds (60-90%) 630 m, overcast (100%) 780 m;16.0;23.0
03.04.2022 0:16;26.0;761.5;761.7;84;Wind blowing from the north;3;;In the vicinity thunderstorm, light rain;;Broken clouds (60-90%) 510 m, overcast (100%) 750 m;16.0;23.0
03.04.2022 0:04;26.0;761.5;761.7;84;Wind blowing from the south-southwest;2;;;;Scattered clouds (40-50%) 570 m, broken clouds (60-90%) 750 m, overcast (100%) 1800 m;16.0;23.0
02.04.2022 23:53;26.0;761.8;762.0;89;Wind blowing from the south-west;2;;In the vicinity thunderstorm;;Few clouds (10-30%) 630 m, overcast (100%) 1800 m;16.0;24.0
02.04.2022 22:53;26.0;761.8;762.0;84;Wind blowing from the east;2;;;;No clouds;16.0;23.0
02.04.2022 21:53;26.0;762.1;762.3;84;Wind blowing from the north-east;2;;;;Broken clouds (60-90%) 1800 m, broken clouds (60-90%) 2400 m, overcast (100%) 3000 m;16.0;23.0
02.04.2022 20:53;26.0;761.5;761.7;84;Wind blowing from the east;2;;;;No clouds;16.0;23.0
02.04.2022 19:53;26.0;761.0;761.2;84;Wind blowing from the south-southeast;2;;;;No clouds;16.0;23.0
02.04.2022 18:53;27.0;760.5;760.7;79;Wind blowing from the south-southeast;3;;;;No clouds;16.0;23.0
02.04.2022 17:53;27.0;760.0;760.2;79;Wind blowing from the south-east;4;;;;No clouds;16.0;23.0
02.04.2022 16:53;27.0;759.8;760.0;79;Wind blowing from the south-southeast;4;;;;No clouds;16.0;23.0
02.04.2022 15:53;28.0;759.8;760.0;74;Wind blowing from the south-southeast;5;;;;No clouds;16.0;23.0
02.04.2022 14:53;28.0;760.5;760.7;74;Wind blowing from the south-east;4;;;;No clouds;16.0;23.0
02.04.2022 13:53;29.0;760.8;761.0;70;Wind blowing from the south-southeast;5;;;;No clouds;16.0;23.0
02.04.2022 12:53;29.0;761.3;761.5;70;Wind blowing from the south-southeast;6;;;;No clouds;16.0;23.0
02.04.2022 11:53;28.0;762.1;762.3;74;Wind blowing from the south-southeast;6;;;;No clouds;16.0;23.0
02.04.2022 10:53;28.0;762.6;762.8;79;Wind blowing from the south-east;5;;;;No clouds;16.0;24.0
02.04.2022 9:53;28.0;762.8;763.0;79;Wind blowing from the south-southeast;5;10;;;No clouds;16.0;24.0
02.04.2022 8:53;27.0;762.8;763.0;84;Wind blowing from the south-east;4;;;;No clouds;16.0;24.0
02.04.2022 7:53;27.0;762.8;763.0;84;Wind blowing from the east-southeast;5;;;;No clouds;16.0;24.0
02.04.2022 6:53;26.0;762.6;762.8;89;Wind blowing from the south-east;4;;;;No clouds;16.0;24.0
02.04.2022 5:53;26.0;762.3;762.5;89;Wind blowing from the south-east;3;;;;Broken clouds (60-90%) 1410 m;16.0;24.0
02.04.2022 4:53;26.0;761.8;762.0;89;Wind blowing from the south-east;3;;;;Scattered clouds (40-50%) 1320 m;16.0;24.0
02.04.2022 3:53;26.0;761.8;762.0;89;Wind blowing from the south-east;3;;;;No clouds;16.0;24.0
02.04.2022 2:53;26.0;762.1;762.3;89;Wind blowing from the south-east;3;;;;No clouds;16.0;24.0
02.04.2022 1:53;26.0;762.3;762.5;89;Wind blowing from the south-east;3;;;;No clouds;16.0;24.0
02.04.2022 0:53;26.0;762.8;763.0;89;Wind blowing from the south-east;5;;;;No clouds;16.0;24.0
01.04.2022 23:53;26.0;763.1;763.3;89;Wind blowing from the east;5;;;;Broken clouds (60-90%) 1410 m;16.0;24.0
01.04.2022 22:53;26.0;763.1;763.3;84;Wind blowing from the east;5;;;;Few clouds (10-30%) 1470 m;16.0;23.0
01.04.2022 21:53;26.0;763.1;763.3;89;Wind blowing from the east-southeast;4;;;;Scattered clouds (40-50%) 1470 m;16.0;24.0
01.04.2022 20:53;27.0;762.8;763.0;84;Wind blowing from the east-southeast;4;;;;No clouds;16.0;24.0
01.04.2022 19:53;27.0;762.3;762.5;84;Wind blowing from the east;4;;;;Few clouds (10-30%) 540 m, scattered clouds (40-50%) 1650 m;16.0;24.0
01.04.2022 18:53;27.0;762.1;762.3;84;Wind blowing from the north-northeast;2;;;;Broken clouds (60-90%) 1500 m;16.0;24.0
01.04.2022 17:53;28.0;761.5;761.7;79;Wind blowing from the south-east;3;;;;Few clouds (10-30%) 540 m, scattered clouds (40-50%) 750 m;16.0;24.0
01.04.2022 16:53;28.0;761.3;761.5;74;Wind blowing from the east-southeast;2;;;;No clouds;16.0;23.0
01.04.2022 15:53;28.0;761.0;761.2;79;Wind blowing from the east-southeast;3;;;;No clouds;16.0;24.0
01.04.2022 14:53;28.0;761.3;761.5;79;Wind blowing from the south-southeast;3;;;;No clouds;16.0;24.0
01.04.2022 13:53;28.0;761.8;762.0;79;Wind blowing from the south;4;;;;Scattered clouds (40-50%) 510 m;16.0;24.0
01.04.2022 12:53;28.0;762.3;762.5;79;Wind blowing from the south;4;;;;Scattered clouds (40-50%) 420 m;16.0;24.0
01.04.2022 11:53;28.0;762.6;762.8;79;Wind blowing from the south;5;;;;No clouds;16.0;24.0
01.04.2022 10:53;28.0;762.8;763.0;79;Wind blowing from the south;4;;;;No clouds;16.0;24.0
01.04.2022 9:53;27.0;762.8;763.0;84;Wind blowing from the south;3;;;;No clouds;16.0;24.0
01.04.2022 8:53;26.0;762.3;762.5;89;Wind blowing from the south;4;;;;No clouds;16.0;24.0
01.04.2022 7:53;26.0;762.1;762.3;89;Wind blowing from the south;3;;;;No clouds;16.0;24.0
01.04.2022 7:30;26.0;762.1;762.3;89;Wind blowing from the south-southeast;3;;;;Scattered clouds (40-50%) 690 m;16.0;24.0
01.04.2022 7:13;26.0;762.1;762.3;89;Wind blowing from the south-southeast;3;;;;Broken clouds (60-90%) 690 m;16.0;24.0
01.04.2022 6:53;25.0;761.8;762.0;94;Wind blowing from the south-southeast;3;;;;No clouds;16.0;24.0
01.04.2022 5:53;25.0;761.5;761.7;94;Wind blowing from the south-southeast;3;;;;Few clouds (10-30%) 720 m, few clouds (10-30%) 1650 m;16.0;24.0
01.04.2022 5:43;25.0;761.5;761.7;94;Wind blowing from the south-southeast;3;;;;Scattered clouds (40-50%) 750 m, broken clouds (60-90%) 1650 m;16.0;24.0
01.04.2022 5:26;25.0;761.3;761.5;94;Wind blowing from the south-southeast;3;;;;Broken clouds (60-90%) 750 m;16.0;24.0
01.04.2022 4:53;25.0;760.8;761.0;94;Wind blowing from the south-southeast;5;;;;Scattered clouds (40-50%) 630 m;16.0;24.0
01.04.2022 4:26;25.0;760.5;760.7;94;Wind blowing from the south;3;;;;Broken clouds (60-90%) 630 m;16.0;24.0
01.04.2022 3:53;25.0;760.3;760.5;94;Wind blowing from the south;5;;;;No clouds;16.0;24.0
01.04.2022 2:53;26.0;760.3;760.5;89;Wind blowing from the south;5;;;;No clouds;16.0;24.0
01.04.2022 1:53;26.0;760.3;760.5;89;Wind blowing from the south;6;;;;No clouds;16.0;24.0
01.04.2022 0:53;26.0;760.5;760.7;89;Wind blowing from the south;5;;;;No clouds;16.0;24.0
01.04.2022 0:42;26.0;760.5;760.7;89;Wind blowing from the south;5;;;;Scattered clouds (40-50%) 660 m;16.0;24.0
31.03.2022 23:53;26.0;760.8;761.0;89;Wind blowing from the south-southeast;7;;;;Overcast (100%) 810 m;16.0;24.0
31.03.2022 23:22;26.0;761.0;761.2;89;Wind blowing from the south-east;5;;;;Overcast (100%) 870 m;16.0;24.0
31.03.2022 22:53;26.0;761.0;761.2;89;Wind blowing from the south-east;6;;;;Broken clouds (60-90%) 990 m, overcast (100%) 1410 m;16.0;24.0
31.03.2022 21:53;26.0;761.0;761.2;89;Wind blowing from the south-east;5;;;;Few clouds (10-30%) 510 m, broken clouds (60-90%) 1170 m, overcast (100%) 1500 m;16.0;24.0
31.03.2022 21:33;26.0;761.0;761.2;89;Wind blowing from the south-east;5;;;;Scattered clouds (40-50%) 480 m, broken clouds (60-90%) 1140 m, overcast (100%) 1440 m;16.0;24.0
31.03.2022 21:22;26.0;761.0;761.2;89;Wind blowing from the south-east;5;;;;Broken clouds (60-90%) 480 m, overcast (100%) 1260 m;16.0;24.0
31.03.2022 20:53;26.0;760.8;761.0;89;Wind blowing from the south-east;5;;;;Few clouds (10-30%) 510 m, broken clouds (60-90%) 1200 m, broken clouds (60-90%) 1470 m;16.0;24.0
31.03.2022 19:53;26.0;760.5;760.7;89;Wind blowing from the south-east;5;;;;Broken clouds (60-90%) 1440 m, overcast (100%) 1800 m;16.0;24.0
31.03.2022 18:53;26.0;759.8;760.0;84;Wind blowing from the east-southeast;6;;;;No clouds;16.0;23.0
31.03.2022 17:56;26.0;759.0;759.2;84;Wind blowing from the east-southeast;6;;;;No clouds;16.0;23.0
31.03.2022 17:53;26.0;759.0;759.2;84;Wind blowing from the east-southeast;7;13;;;No clouds;16.0;23.0
31.03.2022 16:53;27.0;758.8;759.0;79;Wind blowing from the east-southeast;7;;;;Few clouds (10-30%) 1350 m;16.0;23.0
31.03.2022 15:53;27.0;758.8;759.0;79;Wind blowing from the east-southeast;7;;;;No clouds;16.0;23.0
31.03.2022 14:53;28.0;759.3;759.5;74;Wind blowing from the east-southeast;7;;;;No clouds;16.0;23.0
31.03.2022 13:53;28.0;760.0;760.2;74;Wind blowing from the south-east;6;;;;No clouds;16.0;23.0
31.03.2022 12:53;27.0;760.5;760.7;79;Wind blowing from the south-east;8;;;;No clouds;16.0;23.0
31.03.2022 11:53;27.0;761.0;761.2;74;Wind blowing from the south-southeast;8;14;;;No clouds;16.0;22.0
31.03.2022 11:02;27.0;761.3;761.5;74;Wind blowing from the south-east;8;13;;;No clouds;16.0;22.0
31.03.2022 10:53;27.0;761.3;761.5;74;Wind blowing from the south-southeast;8;;;;No clouds;16.0;22.0
31.03.2022 9:53;27.0;761.0;761.2;74;Wind blowing from the south-southeast;10;14;;;Few clouds (10-30%) 570 m;16.0;22.0
31.03.2022 8:53;26.0;760.8;761.0;79;Wind blowing from the south-southeast;10;15;;;No clouds;16.0;22.0
31.03.2022 7:53;26.0;760.3;760.5;79;Wind blowing from the south-southeast;9;15;;;Few clouds (10-30%) 630 m;16.0;22.0
